16, 200, PA4-K-Unknown-SampleReadingsTest.txt 0
  -35.15,   -50.50,   113.10
   10.71,   -10.44,    59.33
  -30.45,     4.06,   105.40
   58.26,   -25.38,    89.46
   48.00,   -60.29,    42.90
   17.84,     3.40,    38.19
   -6.25,   -27.71,   -79.45
   14.66,     9.59,   -44.05
   26.58,     4.11,  -102.46
   12.50,    -2.95,   -59.88
   30.90,    20.89,   -90.74
  -29.57,    19.14,   -86.88
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.38,   -24.52,   175.73
   11.34,    15.50,   122.05
  -29.80,    30.25,   168.12
   59.11,     0.68,   152.09
   48.71,   -34.32,   105.53
   18.51,    29.48,   100.82
  -16.19,   -26.14,   -81.65
    5.15,    10.88,   -46.22
   16.27,     5.76,  -104.99
    2.84,    -1.41,   -62.12
   20.77,    22.41,   -93.17
  -39.61,    20.79,   -88.65
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.71,   -20.85,    92.78
   10.14,    19.32,    39.14
  -30.99,    33.89,    85.06
   57.83,     4.44,    69.09
   47.39,   -30.52,    22.48
   17.26,    33.24,    17.94
  -16.15,   -27.28,   -82.24
    5.06,     9.78,   -46.84
   16.04,     4.74,  -105.38
    2.68,    -2.45,   -62.73
   20.56,    21.43,   -93.78
  -39.83,    19.45,   -88.92
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -49.11,   -46.06,    86.76
   -3.12,    -5.90,    33.04
  -44.36,     8.65,    79.15
   44.47,   -20.94,    63.06
   33.98,   -55.76,    16.52
    3.91,     7.95,    12.00
   -7.21,   -27.02,   -82.15
   14.47,     9.47,   -46.28
   25.89,     4.52,  -105.03
   12.04,    -2.70,   -62.40
   30.38,    21.08,   -93.06
  -30.00,    20.10,   -88.80
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -21.10,   -13.13,   114.31
   24.84,    27.05,    60.67
  -16.24,    41.76,   106.54
   72.44,    12.11,    90.65
   61.99,   -22.71,    43.99
   31.92,    40.82,    39.42
   -8.30,   -27.38,   -80.19
   12.58,     9.86,   -44.65
   24.56,     4.43,  -103.04
   10.57,    -2.61,   -60.36
   28.88,    21.06,   -91.27
  -31.49,    19.58,   -87.54
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -60.19,   -35.21,   152.68
  -14.25,     4.87,    99.06
  -55.50,    19.42,   145.11
   33.24,   -10.13,   128.99
   22.83,   -44.94,    82.53
   -7.17,    18.67,    77.87
  -11.64,   -29.33,   -81.57
    9.39,     8.03,   -46.38
   20.71,     2.40,  -104.81
    7.17,    -4.48,   -62.15
   25.29,    19.11,   -93.32
  -35.22,    17.41,   -88.71
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -37.41,   -12.20,   180.74
    8.52,    27.92,   127.02
  -32.69,    42.57,   173.08
   56.03,    13.01,   157.04
   45.66,   -21.91,   110.47
   15.67,    41.88,   105.84
   -7.63,   -26.50,   -80.95
   13.98,    10.49,   -45.59
   24.94,     5.14,  -104.41
   11.55,    -1.94,   -61.44
   29.67,    21.68,   -92.66
  -30.80,    20.49,   -87.83
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.04,   -23.32,   117.20
   -8.27,    16.84,    63.56
  -49.34,    31.41,   109.53
   39.42,     1.92,    93.67
   28.93,   -33.09,    46.99
   -1.11,    30.60,    42.43
  -14.91,   -29.01,   -83.10
    5.60,     8.26,   -47.61
   17.67,     3.00,  -105.94
    3.55,    -4.11,   -63.29
   21.82,    19.56,   -94.21
  -38.61,    17.58,   -90.58
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -46.80,   -13.38,   158.78
   -0.83,    26.85,   105.01
  -41.99,    41.35,   151.05
   46.73,    11.85,   135.13
   36.31,   -23.06,    88.59
    6.32,    40.59,    84.05
  -10.82,   -26.81,   -80.64
   10.20,     9.71,   -44.55
   22.25,     4.92,  -103.02
    8.00,    -2.42,   -60.61
   26.63,    21.45,   -91.21
  -33.84,    20.25,   -87.30
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -60.68,   -39.52,   158.83
  -14.88,     0.74,   105.27
  -56.04,    15.27,   151.35
   32.76,   -14.16,   135.27
   22.39,   -49.23,    88.76
   -7.80,    14.56,    84.21
  -16.39,   -25.98,   -83.58
    5.29,    10.25,   -47.72
   16.45,     5.72,  -106.35
    2.95,    -1.83,   -63.68
   21.17,    22.06,   -94.34
  -39.15,    21.32,   -89.80
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.00,   -36.00,   144.29
   20.89,     4.05,    90.52
  -20.27,    18.68,   136.50
   68.50,   -10.88,   120.54
   58.07,   -45.83,    74.07
   28.00,    17.92,    69.47
  -10.82,   -25.03,   -82.57
   10.51,    11.60,   -46.85
   22.00,     6.51,  -105.48
    8.15,    -0.77,   -62.83
   26.60,    23.05,   -93.58
  -33.83,    21.89,   -89.38
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
