16, 150, PA5-G-Unknown-SampleReadingsTest.txt 6
  -85.70,   -30.99,    93.26
  -39.84,     9.13,    39.60
  -81.00,    23.74,    85.63
    7.76,    -5.79,    69.64
   -2.61,   -40.69,    23.05
  -32.73,    22.97,    18.47
  -12.18,   -30.43,   -80.44
    9.94,     5.72,   -44.66
   21.23,     0.68,  -103.27
    7.37,    -6.42,   -60.64
   26.14,    17.09,   -91.42
  -34.31,    17.03,   -87.08
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -33.09,   -13.23,   124.02
   12.77,    26.89,    70.36
  -28.39,    41.50,   116.39
   60.38,    11.97,   100.41
   50.00,   -22.93,    53.81
   19.88,    40.73,    49.23
   -4.63,   -29.81,   -78.08
   17.35,     6.79,   -42.69
   27.94,     1.80,  -101.43
   14.77,    -5.43,   -58.60
   32.73,    18.32,   -89.69
  -27.64,    17.25,   -84.54
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -38.78,   -40.89,   160.02
    7.08,    -0.77,   106.36
  -34.08,    13.84,   152.39
   54.69,   -15.70,   136.40
   44.31,   -50.59,    89.81
   14.19,    13.07,    85.23
  -11.32,   -31.97,   -77.67
   10.31,     4.70,   -42.13
   21.45,    -0.37,  -100.76
    7.88,    -7.54,   -58.05
   26.12,    16.17,   -89.00
  -34.30,    15.08,   -84.41
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -83.15,   -36.31,    82.45
  -37.28,     3.82,    28.79
  -78.44,    18.43,    74.82
   10.32,   -11.11,    58.83
   -0.05,   -46.00,    12.24
  -30.18,    17.65,     7.66
  -10.39,   -29.90,   -79.58
   11.43,     6.80,   -44.19
   22.84,     1.17,  -102.72
    8.96,    -5.54,   -60.04
   27.62,    17.75,   -91.05
  -32.83,    17.33,   -86.81
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -71.30,   -30.14,    90.66
  -25.43,     9.99,    37.00
  -66.59,    24.60,    83.03
   22.17,    -4.94,    67.04
   11.80,   -39.83,    20.45
  -18.33,    23.83,    15.87
   -9.56,   -31.03,   -79.48
   12.53,     5.67,   -44.24
   23.12,     0.39,  -102.96
    9.91,    -6.62,   -60.10
   27.95,    16.94,   -91.28
  -32.43,    16.08,   -86.15
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -41.02,   -13.93,   148.06
    4.85,    26.19,    94.40
  -36.32,    40.80,   140.43
   52.45,    11.26,   124.44
   42.08,   -23.63,    77.85
   11.95,    40.03,    73.27
   -7.00,   -31.96,   -80.09
   14.96,     4.56,   -44.59
   26.14,    -0.76,  -103.20
   12.42,    -7.69,   -60.49
   30.97,    15.75,   -91.46
  -29.47,    15.31,   -86.98
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -26.12,   -13.43,   185.90
   19.75,    26.70,   132.24
  -21.42,    41.31,   178.27
   67.35,    11.77,   162.28
   56.98,   -23.12,   115.69
   26.85,    40.54,   111.11
   -3.97,   -32.17,   -77.01
   17.77,     4.74,   -41.78
   28.67,    -0.67,  -100.43
   15.29,    -7.60,   -57.62
   33.37,    15.94,   -88.78
  -27.03,    14.81,   -83.94
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.63,   -11.29,   184.82
   11.23,    28.83,   131.16
  -29.93,    43.44,   177.19
   58.84,    13.90,   161.21
   48.47,   -20.99,   114.61
   18.34,    42.67,   110.03
  -13.54,   -29.48,   -79.18
    8.77,     7.04,   -43.90
   19.53,     1.57,  -102.58
    6.09,    -5.24,   -59.76
   24.48,    18.09,   -90.91
  -35.92,    17.84,   -86.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -64.89,   -30.17,    90.51
  -19.03,     9.95,    36.85
  -60.19,    24.56,    82.88
   28.57,    -4.97,    66.89
   18.20,   -39.87,    20.30
  -11.92,    23.79,    15.72
   -8.15,   -29.88,   -78.41
   14.10,     6.16,   -42.60
   25.07,     1.39,  -101.30
   11.46,    -5.92,   -58.62
   30.02,    17.76,   -89.40
  -30.41,    17.57,   -84.73
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -21.49,   -43.99,   146.90
   24.37,    -3.86,    93.23
  -16.79,    10.75,   139.27
   71.98,   -18.79,   123.28
   61.61,   -53.68,    76.68
   31.48,     9.98,    72.11
  -10.28,   -31.59,   -77.33
   11.79,     4.96,   -41.94
   22.36,    -0.06,  -100.69
    9.18,    -7.25,   -57.86
   27.19,    16.45,   -88.94
  -33.18,    15.53,   -83.79
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -28.67,   -30.39,   111.11
   17.19,     9.74,    57.45
  -23.97,    24.35,   103.48
   64.80,    -5.19,    87.49
   54.42,   -40.08,    40.90
   24.30,    23.57,    36.32
   -3.63,   -30.01,   -77.27
   17.91,     6.43,   -41.43
   29.16,     1.79,  -100.08
   15.52,    -5.71,   -57.45
   33.79,    18.24,   -88.19
  -26.63,    17.07,   -83.72
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.37,   -53.54,    91.22
   -9.51,   -13.42,    37.55
  -50.67,     1.19,    83.58
   38.09,   -28.35,    67.60
   27.72,   -63.24,    21.00
   -2.40,     0.42,    16.42
  -10.06,   -33.08,   -78.00
   12.17,     3.38,   -42.61
   23.08,    -1.99,  -101.26
    9.53,    -8.87,   -58.49
   28.01,    14.51,   -89.55
  -32.41,    14.25,   -84.80
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -72.89,   -51.94,   114.61
  -27.03,   -11.81,    60.94
  -68.19,     2.80,   106.97
   20.58,   -26.74,    90.99
   10.20,   -61.63,    44.39
  -19.92,     2.02,    39.82
   -5.35,   -31.62,   -79.21
   16.25,     5.37,   -43.98
   27.46,    -0.24,  -102.55
   13.84,    -7.02,   -59.79
   32.12,    16.40,   -90.93
  -28.31,    15.36,   -86.41
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -33.34,   -51.96,   123.94
   12.53,   -11.84,    70.28
  -28.63,     2.77,   116.31
   60.13,   -26.76,   100.32
   49.76,   -61.65,    53.73
   19.63,     2.00,    49.15
   -9.45,   -30.11,   -80.59
   12.20,     6.61,   -45.11
   23.36,     1.40,  -103.73
    9.76,    -5.66,   -61.01
   28.05,    17.96,   -92.00
  -32.38,    16.94,   -87.45
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -14.87,   -40.33,   130.55
   30.99,    -0.21,    76.89
  -10.17,    14.40,   122.92
   78.60,   -15.13,   106.94
   68.22,   -50.03,    60.34
   38.10,    13.63,    55.76
  -10.73,   -30.66,   -79.73
   11.61,     5.45,   -44.06
   22.45,     0.54,  -102.77
    8.93,    -6.66,   -60.04
   27.43,    16.94,   -90.92
  -32.98,    16.78,   -86.12
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.58,   -18.64,   136.51
    6.28,    21.48,    82.84
  -34.88,    36.09,   128.88
   53.89,     6.56,   112.89
   43.51,   -28.34,    66.29
   13.39,    35.32,    61.72
   -5.05,   -31.54,   -78.55
   16.77,     4.84,   -42.82
   28.17,    -0.24,  -101.41
   14.30,    -7.35,   -58.78
   32.95,    16.23,   -89.59
  -27.50,    15.75,   -85.32
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -50.73,   -18.52,   145.00
   -4.86,    21.60,    91.34
  -46.02,    36.21,   137.37
   42.74,     6.67,   121.38
   32.37,   -28.22,    74.79
    2.24,    35.44,    70.21
  -11.04,   -29.24,   -80.08
   10.51,     7.40,   -44.46
   21.71,     2.44,  -103.09
    8.11,    -4.82,   -60.40
   26.35,    18.97,   -91.30
  -34.07,    17.79,   -86.77
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -47.04,   -47.81,   161.45
   -1.17,    -7.69,   107.78
  -42.33,     6.92,   153.82
   46.43,   -22.61,   137.83
   36.06,   -57.51,    91.23
    5.93,     6.15,    86.66
   -6.30,   -31.47,   -81.16
   15.55,     4.56,   -45.10
   27.12,    -0.15,  -103.69
   13.08,    -7.51,   -61.16
   31.93,    16.21,   -91.73
  -28.53,    15.96,   -87.68
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -45.73,   -15.79,   177.25
    0.14,    24.34,   123.59
  -41.02,    38.95,   169.62
   47.74,     9.41,   153.63
   37.37,   -25.48,   107.04
    7.24,    38.17,   102.46
   -8.20,   -31.26,   -76.60
   14.15,     5.53,   -41.63
   24.63,    -0.20,  -100.33
   11.44,    -6.84,   -57.41
   29.58,    16.41,   -88.76
  -30.80,    15.93,   -83.54
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -64.93,   -31.52,    89.72
  -19.06,     8.61,    36.06
  -60.22,    23.21,    82.09
   28.54,    -6.32,    66.10
   18.17,   -41.21,    19.51
  -11.96,    22.44,    14.93
  -13.23,   -29.56,   -80.79
    8.74,     6.98,   -45.31
   19.75,     1.77,  -103.96
    6.19,    -5.26,   -61.22
   24.57,    18.28,   -92.21
  -35.85,    17.66,   -87.54
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -15.34,   -35.84,   124.91
   30.53,     4.28,    71.25
  -10.63,    18.89,   117.28
   78.13,   -10.64,   101.29
   67.76,   -45.54,    54.70
   37.63,    18.12,    50.12
  -10.81,   -29.92,   -80.85
   11.65,     6.13,   -45.18
   22.16,     1.45,  -103.97
    8.91,    -5.94,   -61.19
   27.17,    17.81,   -92.10
  -33.21,    17.49,   -86.94
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -26.07,   -42.98,   129.30
   19.80,    -2.86,    75.64
  -21.37,    11.75,   121.67
   67.40,   -17.78,   105.68
   57.03,   -52.68,    59.09
   26.90,    10.98,    54.51
   -5.36,   -28.91,   -78.33
   16.66,     7.31,   -42.56
   27.98,     2.27,  -101.17
   14.12,    -4.84,   -58.54
   32.85,    18.70,   -89.32
  -27.60,    18.50,   -85.01
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.37,   -54.33,   124.06
   11.49,   -14.20,    70.39
  -29.67,     0.41,   116.42
   59.09,   -29.13,   100.44
   48.72,   -64.02,    53.84
   18.59,    -0.36,    49.26
  -10.85,   -31.78,   -79.12
   10.97,     4.33,   -43.12
   22.51,    -0.44,  -101.71
    8.51,    -7.76,   -59.16
   27.30,    15.94,   -89.78
  -33.16,    15.61,   -85.68
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -68.16,   -69.30,    92.01
  -22.29,   -29.18,    38.35
  -63.45,   -14.57,    84.38
   25.31,   -44.11,    68.39
   14.94,   -79.00,    21.80
  -15.19,   -15.34,    17.22
   -9.79,   -31.48,   -77.44
   12.09,     5.19,   -42.04
   22.94,     0.03,  -100.73
    9.56,    -7.07,   -57.94
   27.70,    16.57,   -89.00
  -32.70,    15.61,   -84.13
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -69.49,   -53.30,    77.06
  -23.63,   -13.18,    23.40
  -64.79,     1.43,    69.43
   23.98,   -28.10,    53.44
   13.60,   -63.00,     6.85
  -16.52,     0.66,     2.27
   -7.59,   -32.19,   -78.52
   14.27,     4.68,   -43.33
   25.27,    -0.93,  -101.95
   11.76,    -7.68,   -59.14
   30.04,    15.68,   -90.33
  -30.38,    14.89,   -85.61
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.15,   -34.72,   153.57
   -9.29,     5.40,    99.91
  -50.45,    20.01,   145.94
   38.31,    -9.53,   129.95
   27.94,   -44.42,    83.36
   -2.19,    19.24,    78.78
  -11.02,   -29.18,   -79.27
   10.83,     7.27,   -43.64
   21.68,     2.49,  -102.35
    8.31,    -4.89,   -59.61
   26.44,    18.96,   -90.52
  -33.96,    17.93,   -85.65
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -49.26,   -24.69,   182.10
   -3.40,    15.43,   128.44
  -44.56,    30.04,   174.47
   44.20,     0.50,   158.49
   33.83,   -34.39,   111.89
    3.71,    29.27,   107.31
   -8.06,   -31.73,   -80.12
   13.88,     4.92,   -44.74
   24.50,    -0.11,  -103.48
   11.31,    -7.31,   -60.65
   29.27,    16.42,   -91.74
  -31.10,    15.32,   -86.63
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -36.33,   -38.28,   190.30
    9.53,     1.84,   136.64
  -31.63,    16.45,   182.67
   57.14,   -13.09,   166.68
   46.76,   -47.98,   120.09
   16.64,    15.68,   115.51
   -3.31,   -31.10,   -77.48
   18.71,     5.15,   -41.74
   30.14,    -0.03,  -100.31
   16.17,    -7.03,   -57.70
   35.02,    16.41,   -88.49
  -25.44,    16.34,   -84.30
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -47.61,   -27.23,   188.53
   -1.75,    12.89,   134.87
  -42.91,    27.50,   180.90
   45.85,    -2.04,   164.91
   35.48,   -36.93,   118.32
    5.36,    26.73,   113.74
   -8.28,   -33.05,   -79.80
   13.55,     3.56,   -44.31
   24.92,    -1.88,  -102.87
   11.07,    -8.73,   -60.19
   29.70,    14.66,   -91.15
  -30.75,    14.20,   -86.85
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -79.37,   -56.12,   115.03
  -33.51,   -16.00,    61.37
  -74.67,    -1.39,   107.40
   14.10,   -30.92,    91.42
    3.72,   -65.82,    44.82
  -26.40,    -2.16,    40.24
   -7.68,   -30.10,   -78.27
   14.75,     5.99,   -42.62
   25.51,     1.08,  -101.34
   12.03,    -6.12,   -58.61
   30.52,    17.46,   -89.50
  -29.88,    17.37,   -84.63
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -60.22,   -38.45,   125.23
  -14.36,     1.67,    71.56
  -55.52,    16.28,   117.60
   33.25,   -13.25,   101.61
   22.87,   -48.14,    55.01
   -7.25,    15.51,    50.44
   -5.41,   -30.60,   -79.89
   16.42,     6.09,   -44.48
   27.61,     0.66,  -103.08
   13.93,    -6.21,   -60.35
   32.38,    17.23,   -91.39
  -28.05,    16.57,   -86.89
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -85.08,   -37.74,   102.94
  -39.21,     2.38,    49.27
  -80.37,    16.99,    95.31
    8.39,   -12.55,    79.32
   -1.98,   -47.44,    32.72
  -32.11,    16.22,    28.15
   -4.79,   -31.17,   -78.01
   17.22,     5.31,   -42.50
   28.68,    -0.26,  -101.04
   14.69,    -6.97,   -58.38
   33.55,    16.26,   -89.32
  -26.91,    16.22,   -85.16
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -30.11,   -45.75,   141.62
   15.76,    -5.62,    87.96
  -25.40,     8.98,   133.99
   63.36,   -20.55,   118.00
   52.99,   -55.44,    71.41
   22.86,     8.21,    66.83
  -10.80,   -29.69,   -77.42
   11.56,     6.87,   -42.20
   22.50,     1.13,  -100.82
    8.88,    -5.46,   -58.02
   27.49,    17.67,   -89.19
  -32.93,    17.72,   -84.49
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -20.73,   -17.30,   128.28
   25.14,    22.82,    74.61
  -16.02,    37.43,   120.65
   72.74,     7.89,   104.66
   62.37,   -27.00,    58.06
   32.24,    36.66,    53.49
   -8.62,   -31.24,   -77.54
   13.12,     5.10,   -41.71
   24.08,     0.58,  -100.43
   10.64,    -7.00,   -57.74
   28.78,    17.01,   -88.52
  -31.62,    15.86,   -83.77
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -15.47,   -21.17,   126.82
   30.40,    18.96,    73.16
  -10.76,    33.57,   119.19
   78.00,     4.03,   103.21
   67.63,   -30.86,    56.61
   37.50,    32.79,    52.03
   -6.47,   -30.03,   -78.81
   15.42,     6.28,   -43.06
   26.83,     1.20,  -101.64
   12.93,    -5.89,   -59.02
   31.65,    17.65,   -89.81
  -28.81,    17.32,   -85.58
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -21.46,   -17.88,   102.18
   24.40,    22.24,    48.52
  -16.76,    36.85,    94.55
   72.01,     7.31,    78.57
   61.63,   -27.58,    31.97
   31.51,    36.08,    27.39
   -3.96,   -29.04,   -80.05
   18.31,     7.31,   -44.58
   28.97,     2.27,  -103.31
   15.64,    -4.87,   -60.52
   33.90,    18.73,   -91.54
