16, 400, PA5-J-Unknown-SampleReadingsTest.txt 6
  -88.75,   -55.16,    90.71
  -42.87,   -15.12,    36.92
  -84.01,    -0.47,    82.97
    4.84,   -30.02,    67.10
   -5.65,   -64.91,    20.45
  -35.68,    -1.28,    15.86
   -3.98,   -27.45,   -79.71
   17.31,     8.45,   -43.22
   27.61,     5.48,  -102.05
   14.79,    -3.29,   -59.38
   32.23,    21.88,   -89.81
  -28.12,    19.12,   -84.61
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -16.76,   -37.99,    94.85
   29.19,     2.26,    41.15
  -12.02,    16.85,    87.22
   76.65,   -12.66,    71.27
   66.27,   -47.59,    24.68
   36.19,    16.06,    20.16
   -7.54,   -25.74,   -79.56
   13.76,    10.08,   -42.79
   24.51,     7.39,  -101.68
   11.41,    -1.63,   -59.22
   29.01,    23.50,   -89.38
  -31.29,    21.16,   -84.24
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -67.57,   -26.95,   114.16
  -21.80,    13.10,    60.47
  -62.85,    27.66,   106.48
   25.78,    -1.94,    90.59
   15.50,   -36.68,    43.97
  -14.71,    26.98,    39.44
   -6.62,   -28.66,   -79.21
   14.91,     7.17,   -42.59
   25.78,     3.79,  -101.41
   12.62,    -4.64,   -58.88
   30.44,    20.07,   -89.28
  -30.00,    18.43,   -84.61
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -42.10,   -14.39,   155.81
    3.63,    25.67,   102.21
  -37.37,    40.30,   148.18
   51.34,    10.74,   132.26
   41.01,   -24.12,    85.71
   10.82,    39.59,    81.01
   -6.63,   -25.46,   -78.25
   15.21,    10.14,   -41.89
   25.38,     7.29,  -100.67
   12.54,    -1.56,   -58.06
   30.14,    23.58,   -88.41
  -30.35,    21.49,   -83.06
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -83.11,   -37.17,    84.95
  -37.24,     3.04,    31.32
  -78.57,    17.57,    77.32
   10.23,   -11.94,    61.42
   -0.18,   -46.94,    14.77
  -30.17,    16.72,    10.14
   -3.92,   -26.06,   -77.24
   17.97,     9.61,   -40.77
   28.26,     6.48,   -99.69
   15.40,    -2.17,   -57.13
   33.00,    22.53,   -87.58
  -27.23,    20.99,   -82.13
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -68.20,   -62.59,   123.29
  -22.33,   -22.30,    69.51
  -63.41,    -7.71,   115.52
   25.37,   -37.39,    99.53
   15.00,   -72.28,    52.97
  -15.20,    -8.57,    48.44
   -1.80,   -25.61,   -78.10
   19.27,     9.89,   -41.15
   30.53,     7.44,   -99.93
   16.95,    -1.69,   -57.52
   34.88,    23.59,   -87.49
  -25.43,    21.41,   -83.11
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -90.23,   -39.66,    84.52
  -44.22,     0.47,    30.76
  -85.47,    14.96,    76.77
    3.27,   -14.64,    60.84
   -7.11,   -49.44,    14.36
  -37.31,    14.16,     9.71
