16, 15, PA3-C-Debug-SampleReadingsTest.txt 0
  -17.30,   -43.92,   109.02
   28.56,    -3.79,    55.35
  -12.60,    10.82,   101.39
   76.16,   -18.72,    85.40
   65.79,   -53.61,    38.80
   35.66,    10.04,    34.23
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.45,   -20.64,   168.04
   18.41,    19.48,   114.37
  -22.75,    34.09,   160.41
   66.02,     4.56,   144.42
   55.65,   -30.34,    97.83
   25.52,    33.32,    93.25
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -13.77,   -33.78,   106.65
   32.10,     6.34,    52.99
   -9.06,    20.95,    99.02
   79.70,    -8.58,    83.03
   69.33,   -43.47,    36.44
   39.20,    20.18,    31.86
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -43.71,   -43.65,   168.59
    2.15,    -3.53,   114.93
  -39.01,    11.08,   160.96
   49.76,   -18.46,   144.97
   39.39,   -53.35,    98.38
    9.26,    10.31,    93.80
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -87.52,   -31.96,   104.02
  -41.65,     8.16,    50.36
  -82.81,    22.77,    96.39
    5.95,    -6.77,    80.41
   -4.42,   -41.66,    33.81
  -34.55,    22.00,    29.23
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -57.36,   -22.00,   138.96
  -11.50,    18.12,    85.29
  -52.66,    32.73,   131.33
   36.11,     3.19,   115.34
   25.74,   -31.70,    68.74
   -4.39,    31.96,    64.17
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
