16, 200, PA4-H-Unknown-SampleReadingsTest.txt 0
  -57.53,   -30.82,   184.08
  -11.67,     9.30,   130.42
  -52.83,    23.91,   176.45
   35.94,    -5.62,   160.46
   25.57,   -40.51,   113.87
   -4.56,    23.14,   109.29
   -8.74,   -30.40,   -83.26
   12.48,     6.89,   -48.12
   23.09,     1.77,  -106.85
   10.14,    -5.48,   -63.96
   27.54,    18.47,   -95.21
  -32.79,    16.11,   -89.97
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -42.08,   -10.18,   139.64
    3.79,    29.94,    85.97
  -37.37,    44.55,   132.00
   51.39,    15.01,   116.02
   41.02,   -19.88,    69.42
   10.89,    43.78,    64.84
   -9.90,   -27.16,   -83.03
   11.33,    10.14,   -47.89
   21.94,     5.02,  -106.63
    8.99,    -2.23,   -63.73
   26.39,    21.71,   -94.98
  -33.94,    19.36,   -89.74
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.68,    -9.13,   122.03
    6.18,    30.99,    68.36
  -34.98,    45.60,   114.40
   53.79,    16.07,    98.41
   43.41,   -18.82,    51.81
   13.29,    44.83,    47.24
   -8.16,   -27.38,   -85.25
   13.06,     9.92,   -50.11
   23.68,     4.80,  -108.84
   10.72,    -2.45,   -65.95
   28.12,    21.49,   -97.20
  -32.21,    19.13,   -91.96
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -44.87,   -41.35,   181.96
    1.00,    -1.23,   128.30
  -40.16,    13.38,   174.33
   48.60,   -16.16,   158.34
   38.23,   -51.05,   111.75
    8.10,    12.61,   107.17
   -3.40,   -27.58,   -84.06
   17.82,     9.71,   -48.91
   28.44,     4.59,  -107.65
   15.48,    -2.66,   -64.76
   32.88,    21.28,   -96.00
  -27.45,    18.93,   -90.77
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -43.86,   -32.96,   188.10
    2.01,     7.16,   134.43
  -39.15,    21.77,   180.47
   49.61,    -7.76,   164.48
   39.24,   -42.66,   117.88
    9.11,    21.00,   113.31
   -6.01,   -26.54,   -83.06
   15.21,    10.75,   -47.92
   25.83,     5.64,  -106.65
   12.87,    -1.62,   -63.76
   30.27,    22.33,   -95.01
  -30.06,    19.97,   -89.77
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -19.51,   -27.98,   163.38
   26.35,    12.14,   109.72
  -14.81,    26.75,   155.75
   73.95,    -2.78,   139.76
   63.58,   -37.68,    93.17
   33.46,    25.98,    88.59
   -1.52,   -28.41,   -85.17
   19.70,     8.89,   -50.03
   30.31,     3.77,  -108.76
   17.36,    -3.48,   -65.87
   34.76,    20.46,   -97.12
  -25.57,    18.11,   -91.88
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -13.69,   -37.12,    99.25
   32.17,     3.00,    45.58
   -8.99,    17.61,    91.62
   79.77,   -11.93,    75.63
   69.40,   -46.82,    29.03
