16, 15, PA3-D-Debug-SampleReadingsTest.txt 0
  -52.00,   -43.41,   188.55
   -6.14,    -3.29,   134.88
  -47.30,    11.32,   180.91
   41.47,   -18.21,   164.93
   31.09,   -53.11,   118.33
    0.97,    10.55,   113.76
  -10.68,   -27.05,   -79.37
   11.71,     8.87,   -43.53
   19.51,     6.73,  -102.89
    8.77,    -2.77,   -59.82
   24.28,    22.92,   -90.68
  -35.68,    19.32,   -82.66
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -86.69,   -62.05,   105.41
  -40.83,   -21.93,    51.74
  -81.99,    -7.32,    97.78
    6.77,   -36.85,    81.79
   -3.60,   -71.75,    35.19
  -33.73,    -8.09,    30.62
  -11.24,   -26.14,   -80.31
   11.31,     9.86,   -44.66
   18.84,     7.59,  -104.05
    8.30,    -1.81,   -60.91
   23.66,    23.80,   -91.90
  -36.26,    20.22,   -83.59
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -41.47,   -18.80,    97.93
    4.39,    21.32,    44.27
  -36.77,    35.93,    90.30
   52.00,     6.39,    74.31
   41.62,   -28.50,    27.72
   11.50,    35.16,    23.14
  -14.17,   -26.19,   -78.92
    8.53,     9.24,   -42.79
   16.08,     7.71,  -102.19
    5.47,    -2.21,   -59.19
   20.97,    23.74,   -89.83
  -38.97,    20.33,   -81.60
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -59.33,   -53.13,   118.38
  -13.47,   -13.00,    64.72
  -54.63,     1.61,   110.75
   34.14,   -27.93,    94.76
   23.77,   -62.82,    48.17
   -6.36,     0.84,    43.59
  -10.41,   -24.44,   -79.72
   12.83,    11.07,   -44.01
   19.92,     9.06,  -103.46
    9.56,    -0.47,   -60.31
   25.03,    25.14,   -91.25
  -34.88,    22.25,   -82.55
